title_ru,title_en,rating_filmru,rating_users,rating_imdb,url
Час для тебя,Un'ora sola ti vorrei,,,7.8,https://www.film.ru/movies/chas-dlya-tebya
Бабочка,Titli,,7.4,7.8,https://www.film.ru/movies/babochka-9
Опыт страны чудес,The Wonderland Experience,,,7.8,https://www.film.ru/movies/the-wonderland-experience
Звездный мечтатель,The Star Dreamer,,7.0,7.8,https://www.film.ru/movies/zvezdnyy-mechtatel
Оставаясь в тени Мотауна,Standing in the Shadows of Motown,,,7.8,https://www.film.ru/movies/ostavayas-v-teni-motauna
Рапсодия в белом,Рапсодия в бяло,,,7.8,https://www.film.ru/movies/rapsodiya-v-belom
Середина столетия,Mid-Century,,,7.8,https://www.film.ru/movies/mid-century
Вероника Земанова,Veronika Zemanova,,6.7,7.8,https://www.film.ru/movies/veronika-zemanova
Ли Эванс: странная и прекрасная-жизнь в Уэмбли,Lee Evans: Wired and Wonderful - Live at Wembley,,6.8,7.8,https://www.film.ru/movies/lee-evans-wired-and-wonderful-live-at-wembley
WWF РестлМания 18,WrestleMania X8,,6.6,7.8,https://www.film.ru/movies/wwf-restlmaniya-18
Табу,Taboo,,6.5,7.8,https://www.film.ru/movies/tabu-3
Эдди Иззард: Круг,Eddie Izzard: Circle,,6.8,7.8,https://www.film.ru/movies/eddi-izzard-krug
Автобус 174,Onibus 174,,6.8,7.8,https://www.film.ru/movies/avtobus-174
Узел,El nudo,,6.8,7.7,https://www.film.ru/movies/uzel-4
Бродяга и диктатор,The Tramp and the Dictator,,6.7,7.7,https://www.film.ru/movies/brodyaga-i-diktator
Значимость семнадцатилетия,The S1gnificance of Se7enteen,,,7.7,https://www.film.ru/movies/the-s1gnificance-of-se7enteen
Чтец камней,Stone Reader,,,7.7,https://www.film.ru/movies/chtec-kamney
"Пиф-паф, ты – мертв",Bang Bang You're Dead,,6.8,7.7,https://www.film.ru/movies/pif-paf-ty-mertv
Founding Brothers,Founding Brothers,,,7.7,https://www.film.ru/movies/founding-brothers
Чужие: сага,The 'Alien' Saga,,7.5,7.7,https://www.film.ru/movies/chuzhie-saga
Из двери в дверь,Door to Door,,7.4,7.7,https://www.film.ru/movies/iz-dveri-v-dver
Сестры Магдалины,The Magdalene Sisters,,6.8,7.7,https://www.film.ru/movies/sestry-magdaliny
Граф Монте-Кристо,The Count of Monte Cristo,,6.6,7.7,https://www.film.ru/movies/graf-monte-kristo
Лес — моя школа,森の学校,,,7.6,https://www.film.ru/movies/les-moya-shkola
Прогулки с динозаврами: В стране гигантов,Land of Giants: A Walking With Dinosaurs Special,,6.6,7.6,https://www.film.ru/movies/progulki-s-dinozavrami-v-strane-gigantov
Суд над Генри Киссинджером,The Trials of Henry Kissinger,,,7.6,https://www.film.ru/movies/sud-nad-genri-kissindzherom
Себастьян Сальгадо. Призрак надежды,The Spectre of Hope,,,7.6,https://www.film.ru/movies/sebastyan-salgado-prizrak-nadezhdy
Сестра Хелен,Sister Helen,,,7.6,https://www.film.ru/movies/sestra-helen
Девдас,Devdas,,7.2,7.6,https://www.film.ru/movies/devdas-5
25-й час,25th Hour,,6.9,7.6,https://www.film.ru/movies/25-y-chas
Дети из бездны,Broken Silence,,7.2,7.6,https://www.film.ru/movies/deti-iz-bezdny
В Америке,In America,,6.6,7.6,https://www.film.ru/movies/v-amerike
Кровавое воскресенье,Bloody Sunday,,6.8,7.6,https://www.film.ru/movies/krovavoe-voskresene
Dushmani,Dushmani,,5.5,7.5,https://www.film.ru/movies/dushmani
Чудеса природы,Great Natural Wonders of the World,,,7.5,https://www.film.ru/movies/chudesa-prirody
Бейби Эйнштейн: Мир Животных - Музыкальное Сафари,Baby Einstein: World Animals - A Musical Safari,,,7.5,https://www.film.ru/movies/beybi-eynshteyn-mir-zhivotnyh-muzykalnoe-safari
Бейби Эйнштейн: Животные по Соседству,Baby Einstein: Neighborhood Animals,,,7.5,https://www.film.ru/movies/beybi-eynshteyn-zhivotnye-po-sosedstvu
Тибет: Плач снежного льва,Tibet: Cry of the Snow Lion,,7.1,7.5,https://www.film.ru/movies/tibet-plach-snezhnogo-lva
"День, который я никогда не забуду",The Day I Will Never Forget,,7.5,7.5,https://www.film.ru/movies/den-kotoryy-ya-nikogda-ne-zabudu
Цена мира,Price for Peace,,,7.5,https://www.film.ru/movies/cena-mira
Запад,Occident,,7.2,7.5,https://www.film.ru/movies/zapad-0
Мухаммед: Последний пророк,Muhammad: The Last Prophet,,6.4,7.5,https://www.film.ru/movies/muhammed-posledniy-prorok
Солнечные понедельники,Los lunes al sol,,7.1,7.5,https://www.film.ru/movies/solnechnye-ponedelniki
Четыре причины,Four Reasons,,,7.5,https://www.film.ru/movies/chetyre-prichiny
Один гигантский прыжок,1 Giant Leap,,6.0,7.5,https://www.film.ru/movies/odin-gigantskiy-pryzhok
Малыши Эйнштейны: Больница для чисел,Baby Einstein: Numbers Nursery,,7.2,7.5,https://www.film.ru/movies/baby-einstein-numbers-nursery
Тихая ночь,Silent Night,,7.7,7.5,https://www.film.ru/movies/tihaya-noch-0
Святой Антоний Падуанский,Sant'Antonio di Padova,,7.6,7.5,https://www.film.ru/movies/svyatoy-antoniy-paduanskiy
Люпен III. Эпизод 0: Первый контакт,Rupan Sansei: Episode 0 - Faasuto kontakuto,,,7.5,https://www.film.ru/movies/lyupen-iii-epizod-0-pervyy-kontakt
Распутин: Дьявол во плоти,Rasputin: The Devil in the Flesh,,,7.5,https://www.film.ru/movies/rasputin-dyavol-vo-ploti
Оседлавший кита,Whale Rider,,6.8,7.5,https://www.film.ru/movies/osedlavshiy-kita
Трасса 60,Interstate 60: Episodes of the Road,,7.9,7.5,https://www.film.ru/movies/trassa-60
Сочувствие господину Месть,Boksuneun naui geot,,7.3,7.5,https://www.film.ru/movies/sochuvstvie-gospodinu-mest
Отчуждение,Uzak,,6.6,7.5,https://www.film.ru/movies/otchuzhdenie
Все или ничего,All or Nothing,,6.7,7.5,https://www.film.ru/movies/vse-ili-nichego
Открытые сердца,Open Hearts,,7.2,7.5,https://www.film.ru/movies/otkrytye-serdca
Куклы,Dolls,,7.1,7.5,https://www.film.ru/movies/kukly
Письма к Эльзе,Letters to Elza,,7.0,7.5,https://www.film.ru/movies/pisma-k-elze
28 дней спустя,28 Days Later…,,7.0,7.5,https://www.film.ru/movies/28-dney-spustya
Bangali Babu,Bangali Babu,,,7.4,https://www.film.ru/movies/bangali-babu
New Skin,New Skin,,,7.4,https://www.film.ru/movies/new-skin
Courts mais Gay: Tome 3,Courts mais Gay: Tome 3,,4.5,7.4,https://www.film.ru/movies/courts-mais-gay-tome-3
Великий день Коро,コロの大さんぽ,,7.0,7.4,https://www.film.ru/movies/velikiy-den-koro
Десять,Dah,,6.5,7.4,https://www.film.ru/movies/desyat-2
Подполье погоды,The Weather Underground,,,7.4,https://www.film.ru/movies/podpole-pogody
Легенда о Ли Бауэри,The Legend of Leigh Bowery,,,7.4,https://www.film.ru/movies/legenda-o-li-baueri
Путешествие,The Journey,,,7.4,https://www.film.ru/movies/puteshestvie-6
Милые шестнадцать лет,Sweet Sixteen,,6.4,7.4,https://www.film.ru/movies/milye-shestnadcat-let-0
Праздник полнолуния на реке Меконг,Sibha kham doan sib ed,,6.4,7.4,https://www.film.ru/movies/prazdnik-polnoluniya-na-reke-mekong
Вдоль моста Блю Гэйт,Lan se da men,,7.2,7.4,https://www.film.ru/movies/vdol-mosta-blyu-geyt
Сломанные крылья,Knafayim Shvurot,,7.2,7.4,https://www.film.ru/movies/slomannye-krylya
Как нарисовать кролика,How to Draw a Bunny,,,7.4,https://www.film.ru/movies/kak-narisovat-krolika
Заблудившийся в Ираке,Gomgashtei dar Aragh,,5.7,7.4,https://www.film.ru/movies/zabludivshiysya-v-irake
Экти Надир Наам,Ekti Nadir Naam,,,7.4,https://www.film.ru/movies/ekti-nadir-naam
Сестры – близнецы,De tweeling,,6.6,7.4,https://www.film.ru/movies/sestry-bliznecy-0
Амандла! Революция в четырех частях,Amandla! A Revolution in Four Part Harmony,,6.4,7.4,https://www.film.ru/movies/amandla-revolyuciya-v-chetyreh-chastyah
Опасная игра,Aankhen,,7.3,7.4,https://www.film.ru/movies/opasnaya-igra-1
Анимированный Лойниг,Leunig Animated,,,7.4,https://www.film.ru/movies/leunig-animated
Черчилль,The Gathering Storm,,7.0,7.4,https://www.film.ru/movies/cherchill-1
Игроки,The Gamers,,,7.4,https://www.film.ru/movies/igroki-2
Иоанн XXIII. Папа мира,Papa Giovanni - Ioannes XXIII,,6.4,7.4,https://www.film.ru/movies/ioann-xxiii-papa-mira
Мастера ужасов,Masters of Horror,,,7.4,https://www.film.ru/movies/mastera-uzhasov
"До свиданья, мистер Чипс","Goodbye, Mr. Chips",,,7.4,https://www.film.ru/movies/do-svidanya-mister-chips
Вместе,He ni zai yi qi,,7.3,7.4,https://www.film.ru/movies/vmeste-0
Космическая станция 3D,Space Station 3D,,5.8,7.4,https://www.film.ru/movies/kosmicheskaya-stanciya-3d
Клетка для кроликов,Rabbit-Proof Fence,,7.2,7.4,https://www.film.ru/movies/kletka-dlya-krolikov
Лило и Стич,Lilo & Stitch,,7.3,7.4,https://www.film.ru/movies/lilo-i-stich
Человек-паук,Spider-Man,,8.0,7.4,https://www.film.ru/movies/chelovek-pauk
Восстание,Rebellion,,,7.3,https://www.film.ru/movies/vosstanie-5
Юнона и Авось,2002,,,7.3,https://www.film.ru/movies/yunona-i-avos-1
Killer Queen!,Killer Queen!,,,7.3,https://www.film.ru/movies/killer-queen
Затерянный мир: Подземелье,The Lost World: Underground,,6.6,7.3,https://www.film.ru/movies/zateryannyy-mir-podzemele
Унесённые вином,Pe aripile vinului,,,7.3,https://www.film.ru/movies/unesyonnye-vinom
Потерянный орех,Gone Nutty,,6.8,7.3,https://www.film.ru/movies/poteryannyy-oreh
Бейби Эйнштейн: Бейби Ван Гог - Мир Цвета,Baby Einstein: Baby Van Gogh - World of Colors,,7.2,7.3,https://www.film.ru/movies/beybi-eynshteyn-beybi-van-gog-mir-cveta
Бейби Эйнштейн: Бейби Ньютон - Исследуем Фигуры,Baby Einstein: Baby Newton - Discovering Shapes,,6.8,7.3,https://www.film.ru/movies/beybi-eynshteyn-beybi-nyuton-issleduem-figury
Любовная жизнь,Love Life,,,7.3,https://www.film.ru/movies/lyubovnaya-zhizn-0
Зона Замфирова,Zona Zamfirova,,6.7,7.3,https://www.film.ru/movies/zona-zamfirova
Преследователь,The Tracker,,7.4,7.3,https://www.film.ru/movies/presledovatel-0
Ребенок с фотографии,The Kid Stays in the Picture,,,7.3,https://www.film.ru/movies/rebenok-s-fotografii
Вращающиеся ворота,Saenghwalui balgyeon,,6.4,7.3,https://www.film.ru/movies/vraschayuschiesya-vorota
Затерянные в Ла-Манче,Lost in La Mancha,,7.2,7.3,https://www.film.ru/movies/zateryannye-v-la-manche
Инуяся 2,Inuyasha - Kagami no naka no mugenjou,,,7.3,https://www.film.ru/movies/inuyasya-2
В этом мире,In This World,,6.4,7.3,https://www.film.ru/movies/v-etom-mire
За вратами рая,Beyond the Gates of Splendor,,,7.3,https://www.film.ru/movies/za-vratami-raya
История Антуана Фишера,Antwone Fisher,,6.8,7.3,https://www.film.ru/movies/istoriya-antuana-fishera
Быстрое сафари,The Wiggles: Wiggly Safari,,,7.3,https://www.film.ru/movies/the-wiggles-wiggly-safari
Острова Фолклэнд,The Falklands Play,,,7.3,https://www.film.ru/movies/the-falklands-play
Девид Блейн: Бесстрашный,David Blaine: Fearless,,,7.3,https://www.film.ru/movies/david-blaine-fearless
День из жизни,Tru Confessions,,6.4,7.3,https://www.film.ru/movies/den-iz-zhizni
Короткометражные фильмы Дэвида Линча,The Short Films of David Lynch,,6.8,7.3,https://www.film.ru/movies/korotkometrazhnye-filmy-devida-lincha
История Мэттью Шепарда,The Matthew Shepard Story,,6.7,7.3,https://www.film.ru/movies/istoriya-mettyu-sheparda
Тропой войны,Path to War,,,7.3,https://www.film.ru/movies/tropoy-voyny
Экспедиция «Бисмарк»,Expedition: Bismarck,,7.0,7.3,https://www.film.ru/movies/ekspediciya-bismark
Доктор Живаго,Doctor Zhivago,,7.0,7.3,https://www.film.ru/movies/doktor-zhivago-0
Наполеон,Napoléon,,6.9,7.3,https://www.film.ru/movies/napoleon-4
Сделка с Дьяволом,Beat the Devil,,7.6,7.3,https://www.film.ru/movies/sdelka-s-dyavolom-0
"Любовь, сбивающая с ног",Punch-Drunk Love,,6.9,7.3,https://www.film.ru/movies/lyubov-sbivayushchaya-s-nog
Круглосуточные тусовщики,24 Hour Party People,,7.0,7.3,https://www.film.ru/movies/kruglosutochnye-tusovshchiki
Эквилибриум,Equilibrium,,7.7,7.3,https://www.film.ru/movies/ekvilibrium
Вдали от рая,Far from Heaven,,7.5,7.3,https://www.film.ru/movies/vdali-ot-raya
Любовник,2002,,6.6,7.3,https://www.film.ru/movies/lyubovnik
Назад в будущее: веселые выходы,Back to the Future: Hilarious Outtakes,,6.9,7.2,https://www.film.ru/movies/nazad-v-budushchee-veselye-vyhody
Наше время,روزگار ما,,,7.2,https://www.film.ru/movies/nashe-vremya-1
Заложник,Hostage,,,7.2,https://www.film.ru/movies/zalozhnik-9
Чаббчаббы!,The ChubbChubbs!,,7.1,7.2,https://www.film.ru/movies/chabbchabby
Кафедральный собор,Katedra,,,7.2,https://www.film.ru/movies/kafedralnyy-sobor
Три истории,Three Tales,,,7.2,https://www.film.ru/movies/tri-istorii-0
Венецианский купец,The Maori Merchant of Venice,,,7.2,https://www.film.ru/movies/venecianskiy-kupec-3
Потерянные мальчики,The Lost Boys,,7.3,7.2,https://www.film.ru/movies/poteryannye-malchiki
Человек,The Human Beeing,,7.1,7.2,https://www.film.ru/movies/the-human-beeing
Туда и обратно,Tam i z powrotem,,7.2,7.2,https://www.film.ru/movies/tuda-i-obratno-3
Der Solist - In eigener Sache,Der Solist - In eigener Sache,,,7.2,https://www.film.ru/movies/der-solist-in-eigener-sache
Скай 4 Самое свежее и крутое,CKY 4 Latest & Greatest,,,7.2,https://www.film.ru/movies/cky-4-latest-greatest
Трюдо,Trudeau,,,7.2,https://www.film.ru/movies/tryudo
История Розы Паркс,The Rosa Parks Story,,7.2,7.2,https://www.film.ru/movies/istoriya-rozy-parks
Проект,The Project,,6.6,7.2,https://www.film.ru/movies/proekt-0
Меняющий очертания,Skinwalkers,,6.4,7.2,https://www.film.ru/movies/menyayuschiy-ochertaniya
За мной последний танец,Save the Last Dance,,,7.2,https://www.film.ru/movies/za-mnoy-posledniy-tanec-0
WWE Королевская битва,Royal Rumble,,7.2,7.2,https://www.film.ru/movies/wwe-korolevskaya-bitva-3
Создание: «Качая железо»,Raw Iron: The Making of 'Pumping Iron',,6.4,7.2,https://www.film.ru/movies/sozdanie-kachaya-zhelezo
Пирамида,Pyramid,,,7.2,https://www.film.ru/movies/piramida-1
Перласка. Итальянский герой,Perlasca: Un eroe italiano,,7.5,7.2,https://www.film.ru/movies/perlaska-italyanskiy-geroy
Из Багдада в прямом эфире,Live from Baghdad,,7.2,7.2,https://www.film.ru/movies/iz-bagdada-v-pryamom-efire
Копенгаген,Copenhagen,,7.0,7.2,https://www.film.ru/movies/kopengagen
Шел трамвай №9,2002,,7.5,7.2,https://www.film.ru/movies/shel-tramvay-9
Аминь,Amen.,,7.0,7.2,https://www.film.ru/movies/amin-1
О Шмидте,About Schmidt,,6.9,7.2,https://www.film.ru/movies/o-shmidte
Бальзак и портниха-китаяночка,Balzac et la petite tailleuse chinoise,,7.3,7.2,https://www.film.ru/movies/balzak-i-portniha-kitayanochka
Юность Виктора Варгаса,Raising Victor Vargas,,6.7,7.2,https://www.film.ru/movies/yunost-viktora-vargasa
Планета сокровищ,Treasure Planet,,8.6,7.2,https://www.film.ru/movies/planeta-sokrovishch
Мы были солдатами,We Were Soldiers,,7.2,7.2,https://www.film.ru/movies/my-byli-soldatami
Спирит: Душа прерий,Spirit: Stallion of the Cimarron,,8.5,7.2,https://www.film.ru/movies/spirit-dusha-preriy
Вечер «спасенных»,Haerev: HaNitzol,,7.4,7.1,https://www.film.ru/movies/vecher-spasennyh
Собиратели и собирательница… два года спустя,Deux ans après,,,7.1,https://www.film.ru/movies/sobirateli-i-sobiratelnica-dva-goda-spustya
